 === NP Ecosistem model integration =====================
  time            phytoplankton   nitrate         total_N
   48.9000015       6.33693254E-03   3.66307073E-03   1.00000035E-02
   49.0000000       6.33659726E-03   3.66340601E-03   1.00000035E-02
   49.1000023       6.33626478E-03   3.66373849E-03   1.00000035E-02
   49.2000008       6.33593509E-03   3.66406818E-03   1.00000035E-02
   49.2999992       6.33560820E-03   3.66439531E-03   1.00000035E-02
   49.4000015       6.33528410E-03   3.66471964E-03   1.00000035E-02
   49.5000000       6.33496232E-03   3.66504118E-03   1.00000035E-02
   49.6000023       6.33464335E-03   3.66536016E-03   1.00000035E-02
   49.7000008       6.33432716E-03   3.66567657E-03   1.00000035E-02
   49.7999992       6.33401331E-03   3.66599020E-03   1.00000035E-02
   49.9000015       6.33370224E-03   3.66630126E-03   1.00000035E-02
   50.0000000       6.33339351E-03   3.66660976E-03   1.00000035E-02
   50.1000023       6.33308757E-03   3.66691570E-03   1.00000035E-02
   50.2000008       6.33278396E-03   3.66721908E-03   1.00000035E-02
   50.2999992       6.33248314E-03   3.66751989E-03   1.00000035E-02
   50.4000015       6.33218465E-03   3.66781838E-03   1.00000035E-02
   50.5000000       6.33188896E-03   3.66811431E-03   1.00000035E-02
   50.6000023       6.33159559E-03   3.66840768E-03   1.00000035E-02
   50.7000008       6.33130455E-03   3.66869872E-03   1.00000035E-02
   50.7999992       6.33101584E-03   3.66898743E-03   1.00000035E-02
   50.9000015       6.33072946E-03   3.66927357E-03   1.00000035E-02
   51.0000000       6.33044541E-03   3.66955739E-03   1.00000026E-02
   51.1000023       6.33016415E-03   3.66983889E-03   1.00000035E-02
   51.2000008       6.32988522E-03   3.67011805E-03   1.00000035E-02
   51.2999992       6.32960815E-03   3.67039489E-03   1.00000035E-02
   51.4000015       6.32933341E-03   3.67066939E-03   1.00000026E-02
   51.5000000       6.32906100E-03   3.67094157E-03   1.00000026E-02
   51.6000023       6.32879091E-03   3.67121166E-03   1.00000026E-02
   51.7000008       6.32852316E-03   3.67147941E-03   1.00000026E-02
   51.7999992       6.32825773E-03   3.67174507E-03   1.00000026E-02
   51.9000015       6.32799417E-03   3.67200840E-03   1.00000026E-02
   52.0000000       6.32773293E-03   3.67226964E-03   1.00000026E-02
   52.1000023       6.32747402E-03   3.67252855E-03   1.00000026E-02
   52.2000008       6.32721698E-03   3.67278536E-03   1.00000026E-02
   52.2999992       6.32696226E-03   3.67304008E-03   1.00000026E-02
   52.4000015       6.32670941E-03   3.67329270E-03   1.00000016E-02
   52.5000000       6.32645888E-03   3.67354322E-03   1.00000016E-02
   52.6000023       6.32621022E-03   3.67379165E-03   1.00000016E-02
   52.7000008       6.32596388E-03   3.67403799E-03   1.00000016E-02
   52.7999992       6.32571941E-03   3.67428246E-03   1.00000016E-02
   52.9000015       6.32547727E-03   3.67452484E-03   1.00000016E-02
   53.0000000       6.32523699E-03   3.67476512E-03   1.00000016E-02
   53.1000023       6.32499857E-03   3.67500354E-03   1.00000016E-02
   53.2000008       6.32476201E-03   3.67523986E-03   1.00000016E-02
   53.2999992       6.32452779E-03   3.67547432E-03   1.00000016E-02
   53.4000015       6.32429542E-03   3.67570692E-03   1.00000026E-02
   53.5000000       6.32406492E-03   3.67593742E-03   1.00000026E-02
   53.6000023       6.32383628E-03   3.67616606E-03   1.00000026E-02
   53.7000008       6.32360950E-03   3.67639284E-03   1.00000026E-02
   53.7999992       6.32338459E-03   3.67661775E-03   1.00000026E-02
   53.9000015       6.32316153E-03   3.67684080E-03   1.00000026E-02
   54.0000000       6.32294035E-03   3.67706199E-03   1.00000026E-02
   54.1000023       6.32272102E-03   3.67728132E-03   1.00000026E-02
   54.2000008       6.32250356E-03   3.67749878E-03   1.00000026E-02
   54.2999992       6.32228795E-03   3.67771462E-03   1.00000026E-02
   54.4000015       6.32207422E-03   3.67792859E-03   1.00000026E-02
   54.5000000       6.32186187E-03   3.67814070E-03   1.00000026E-02
   54.6000023       6.32165140E-03   3.67835118E-03   1.00000026E-02
   54.7000008       6.32144278E-03   3.67855979E-03   1.00000026E-02
   54.7999992       6.32123603E-03   3.67876678E-03   1.00000026E-02
   54.9000015       6.32103067E-03   3.67897213E-03   1.00000026E-02
   55.0000000       6.32082717E-03   3.67917563E-03   1.00000026E-02
   55.1000023       6.32062508E-03   3.67937749E-03   1.00000026E-02
   55.2000008       6.32042484E-03   3.67957773E-03   1.00000026E-02
   55.2999992       6.32022647E-03   3.67977633E-03   1.00000026E-02
   55.4000015       6.32002950E-03   3.67997331E-03   1.00000026E-02
   55.5000000       6.31983439E-03   3.68016865E-03   1.00000035E-02
   55.6000023       6.31964067E-03   3.68036237E-03   1.00000035E-02
   55.7000008       6.31944882E-03   3.68055445E-03   1.00000035E-02
   55.7999992       6.31925836E-03   3.68074491E-03   1.00000035E-02
   55.9000015       6.31906930E-03   3.68093373E-03   1.00000035E-02
   56.0000000       6.31888211E-03   3.68112116E-03   1.00000035E-02
   56.1000023       6.31869631E-03   3.68130696E-03   1.00000035E-02
   56.2000008       6.31851191E-03   3.68149113E-03   1.00000035E-02
   56.2999992       6.31832937E-03   3.68167390E-03   1.00000035E-02
   56.4000015       6.31814823E-03   3.68185504E-03   1.00000035E-02
   56.5000000       6.31796848E-03   3.68203479E-03   1.00000035E-02
   56.6000023       6.31779013E-03   3.68221314E-03   1.00000035E-02
   56.7000008       6.31761318E-03   3.68238986E-03   1.00000035E-02
   56.7999992       6.31743763E-03   3.68256518E-03   1.00000026E-02
   56.9000015       6.31726393E-03   3.68273910E-03   1.00000035E-02
   57.0000000       6.31709164E-03   3.68291163E-03   1.00000035E-02
   57.1000023       6.31692074E-03   3.68308276E-03   1.00000035E-02
   57.2000008       6.31675124E-03   3.68325226E-03   1.00000035E-02
   57.2999992       6.31658314E-03   3.68342036E-03   1.00000035E-02
   57.4000015       6.31641643E-03   3.68358707E-03   1.00000035E-02
   57.5000000       6.31625112E-03   3.68375261E-03   1.00000035E-02
   57.6000023       6.31608721E-03   3.68391676E-03   1.00000035E-02
   57.7000008       6.31592469E-03   3.68407951E-03   1.00000044E-02
   57.7999992       6.31576311E-03   3.68424086E-03   1.00000035E-02
   57.9000015       6.31560292E-03   3.68440081E-03   1.00000035E-02
   58.0000000       6.31544413E-03   3.68455960E-03   1.00000035E-02
   58.1000023       6.31528674E-03   3.68471700E-03   1.00000035E-02
   58.2000008       6.31513074E-03   3.68487323E-03   1.00000035E-02
   58.2999992       6.31497614E-03   3.68502806E-03   1.00000044E-02
   58.4000015       6.31482247E-03   3.68518173E-03   1.00000044E-02
   58.5000000       6.31467020E-03   3.68533400E-03   1.00000044E-02
   58.6000023       6.31451933E-03   3.68548511E-03   1.00000044E-02
   58.7000008       6.31436938E-03   3.68563482E-03   1.00000044E-02
   58.7999992       6.31422084E-03   3.68578336E-03   1.00000044E-02
   58.9000015       6.31407369E-03   3.68593074E-03   1.00000044E-02
   59.0000000       6.31392747E-03   3.68607696E-03   1.00000044E-02
   59.1000023       6.31378265E-03   3.68622178E-03   1.00000044E-02
   59.2000008       6.31363876E-03   3.68636544E-03   1.00000044E-02
   59.2999992       6.31349627E-03   3.68650793E-03   1.00000044E-02
   59.4000015       6.31335471E-03   3.68664926E-03   1.00000035E-02
   59.5000000       6.31321454E-03   3.68678942E-03   1.00000035E-02
   59.6000023       6.31307531E-03   3.68692842E-03   1.00000035E-02
   59.7000008       6.31293748E-03   3.68706626E-03   1.00000035E-02
   59.7999992       6.31280057E-03   3.68720293E-03   1.00000035E-02
   59.9000015       6.31266506E-03   3.68733867E-03   1.00000035E-02
   60.0000000       6.31253049E-03   3.68747325E-03   1.00000035E-02
   60.1000023       6.31239731E-03   3.68760666E-03   1.00000035E-02
   60.2000008       6.31226506E-03   3.68773891E-03   1.00000035E-02
   60.2999992       6.31213374E-03   3.68787022E-03   1.00000035E-02
   60.4000015       6.31200382E-03   3.68800038E-03   1.00000044E-02
   60.5000000       6.31187484E-03   3.68812936E-03   1.00000044E-02
   60.6000023       6.31174678E-03   3.68825742E-03   1.00000044E-02
   60.7000008       6.31161965E-03   3.68838431E-03   1.00000035E-02
   60.7999992       6.31149393E-03   3.68851027E-03   1.00000044E-02
   60.9000015       6.31136913E-03   3.68863507E-03   1.00000044E-02
   61.0000000       6.31124526E-03   3.68875894E-03   1.00000044E-02
   61.1000023       6.31112233E-03   3.68888164E-03   1.00000035E-02
   61.2000008       6.31100032E-03   3.68900341E-03   1.00000035E-02
   61.2999992       6.31087972E-03   3.68912425E-03   1.00000035E-02
   61.4000015       6.31076004E-03   3.68924416E-03   1.00000044E-02
   61.5000000       6.31064130E-03   3.68936290E-03   1.00000044E-02
   61.6000023       6.31052349E-03   3.68948071E-03   1.00000044E-02
   61.7000008       6.31040661E-03   3.68959759E-03   1.00000044E-02
   61.7999992       6.31029066E-03   3.68971354E-03   1.00000044E-02
   61.9000015       6.31017564E-03   3.68982856E-03   1.00000044E-02
   62.0000000       6.31006155E-03   3.68994265E-03   1.00000044E-02
   62.1000023       6.30994840E-03   3.69005580E-03   1.00000044E-02
   62.2000008       6.30983617E-03   3.69016803E-03   1.00000044E-02
   62.2999992       6.30972488E-03   3.69027932E-03   1.00000044E-02
   62.4000015       6.30961452E-03   3.69038968E-03   1.00000044E-02
   62.5000000       6.30950509E-03   3.69049911E-03   1.00000044E-02
   62.6000023       6.30939659E-03   3.69060761E-03   1.00000044E-02
   62.7000008       6.30928902E-03   3.69071518E-03   1.00000044E-02
   62.7999992       6.30918238E-03   3.69082182E-03   1.00000044E-02
   62.9000015       6.30907668E-03   3.69092752E-03   1.00000044E-02
   63.0000000       6.30897190E-03   3.69103253E-03   1.00000044E-02
   63.1000023       6.30886760E-03   3.69113660E-03   1.00000044E-02
   63.2000008       6.30876422E-03   3.69123975E-03   1.00000035E-02
   63.2999992       6.30866177E-03   3.69134219E-03   1.00000035E-02
   63.4000015       6.30856026E-03   3.69144371E-03   1.00000035E-02
   63.5000000       6.30845968E-03   3.69154429E-03   1.00000035E-02
   63.6000023       6.30836003E-03   3.69164417E-03   1.00000044E-02
   63.7000008       6.30826084E-03   3.69174313E-03   1.00000035E-02
   63.7999992       6.30816258E-03   3.69184138E-03   1.00000035E-02
   63.9000015       6.30806526E-03   3.69193871E-03   1.00000035E-02
   64.0000000       6.30796840E-03   3.69203533E-03   1.00000035E-02
   64.0999985       6.30787248E-03   3.69213126E-03   1.00000035E-02
   64.2000046       6.30777748E-03   3.69222625E-03   1.00000035E-02
   64.3000031       6.30768342E-03   3.69232055E-03   1.00000035E-02
   64.4000015       6.30758982E-03   3.69241415E-03   1.00000035E-02
   64.5000000       6.30749715E-03   3.69250681E-03   1.00000035E-02
   64.5999985       6.30740542E-03   3.69259878E-03   1.00000044E-02
   64.7000046       6.30731415E-03   3.69269005E-03   1.00000044E-02
   64.8000031       6.30722381E-03   3.69278039E-03   1.00000044E-02
   64.9000015       6.30713394E-03   3.69287003E-03   1.00000035E-02
   65.0000000       6.30704500E-03   3.69295897E-03   1.00000035E-02
   65.0999985       6.30695699E-03   3.69304721E-03   1.00000044E-02
   65.2000046       6.30686944E-03   3.69313476E-03   1.00000044E-02
   65.3000031       6.30678283E-03   3.69322160E-03   1.00000044E-02
   65.4000015       6.30669668E-03   3.69330775E-03   1.00000044E-02
   65.5000000       6.30661147E-03   3.69339320E-03   1.00000044E-02
   65.5999985       6.30652672E-03   3.69347795E-03   1.00000044E-02
   65.7000046       6.30644290E-03   3.69356200E-03   1.00000054E-02
   65.8000031       6.30635954E-03   3.69364535E-03   1.00000054E-02
   65.9000015       6.30627712E-03   3.69372801E-03   1.00000054E-02
   66.0000000       6.30619517E-03   3.69380997E-03   1.00000054E-02
   66.0999985       6.30611414E-03   3.69389122E-03   1.00000054E-02
   66.2000046       6.30603358E-03   3.69397178E-03   1.00000054E-02
   66.3000031       6.30595349E-03   3.69405164E-03   1.00000054E-02
   66.4000015       6.30587433E-03   3.69413081E-03   1.00000054E-02
   66.5000000       6.30579563E-03   3.69420950E-03   1.00000054E-02
   66.5999985       6.30571786E-03   3.69428750E-03   1.00000054E-02
   66.7000046       6.30564056E-03   3.69436480E-03   1.00000054E-02
   66.8000031       6.30556373E-03   3.69444140E-03   1.00000054E-02
   66.9000015       6.30548783E-03   3.69451754E-03   1.00000054E-02
   67.0000000       6.30541239E-03   3.69459298E-03   1.00000054E-02
   67.0999985       6.30533742E-03   3.69466771E-03   1.00000054E-02
   67.2000046       6.30526338E-03   3.69474199E-03   1.00000054E-02
   67.3000031       6.30518980E-03   3.69481556E-03   1.00000054E-02
   67.4000015       6.30511669E-03   3.69488844E-03   1.00000054E-02
   67.5000000       6.30504452E-03   3.69496085E-03   1.00000054E-02
   67.5999985       6.30497281E-03   3.69503256E-03   1.00000054E-02
   67.7000046       6.30490156E-03   3.69510381E-03   1.00000054E-02
   67.8000031       6.30483078E-03   3.69517435E-03   1.00000054E-02
   67.9000015       6.30476093E-03   3.69524444E-03   1.00000054E-02
   68.0000000       6.30469155E-03   3.69531382E-03   1.00000054E-02
   68.0999985       6.30462263E-03   3.69538274E-03   1.00000054E-02
   68.2000046       6.30455418E-03   3.69545096E-03   1.00000054E-02
   68.3000031       6.30448665E-03   3.69551871E-03   1.00000054E-02
   68.4000015       6.30441960E-03   3.69558600E-03   1.00000054E-02
   68.5000000       6.30435301E-03   3.69565259E-03   1.00000054E-02
   68.5999985       6.30428689E-03   3.69571871E-03   1.00000054E-02
   68.7000046       6.30422123E-03   3.69578414E-03   1.00000054E-02
   68.8000031       6.30415604E-03   3.69584910E-03   1.00000054E-02
   68.9000015       6.30409177E-03   3.69591359E-03   1.00000054E-02
   69.0000000       6.30402798E-03   3.69597762E-03   1.00000054E-02
   69.0999985       6.30396465E-03   3.69604095E-03   1.00000054E-02
   69.2000046       6.30390178E-03   3.69610381E-03   1.00000054E-02
   69.3000031       6.30383939E-03   3.69616621E-03   1.00000054E-02
   69.4000015       6.30377745E-03   3.69622814E-03   1.00000054E-02
   69.5000000       6.30371599E-03   3.69628938E-03   1.00000054E-02
   69.5999985       6.30365498E-03   3.69635015E-03   1.00000054E-02
   69.7000046       6.30359445E-03   3.69641045E-03   1.00000054E-02
   69.8000031       6.30353438E-03   3.69647029E-03   1.00000044E-02
   69.9000015       6.30347524E-03   3.69652966E-03   1.00000054E-02
   70.0000000       6.30341657E-03   3.69658857E-03   1.00000054E-02
   70.0999985       6.30335836E-03   3.69664701E-03   1.00000054E-02
   70.2000046       6.30330062E-03   3.69670498E-03   1.00000054E-02
   70.3000031       6.30324334E-03   3.69676249E-03   1.00000054E-02
   70.4000015       6.30318653E-03   3.69681953E-03   1.00000063E-02
   70.5000000       6.30313018E-03   3.69687611E-03   1.00000063E-02
   70.5999985       6.30307430E-03   3.69693222E-03   1.00000063E-02
   70.7000046       6.30301889E-03   3.69698787E-03   1.00000072E-02
   70.8000031       6.30296394E-03   3.69704305E-03   1.00000072E-02
   70.9000015       6.30290946E-03   3.69709777E-03   1.00000072E-02
   71.0000000       6.30285544E-03   3.69715202E-03   1.00000072E-02
   71.0999985       6.30280189E-03   3.69720580E-03   1.00000072E-02
   71.2000046       6.30274834E-03   3.69725912E-03   1.00000072E-02
   71.3000031       6.30269526E-03   3.69731197E-03   1.00000072E-02
   71.4000015       6.30264264E-03   3.69736436E-03   1.00000072E-02
   71.5000000       6.30259048E-03   3.69741628E-03   1.00000072E-02
   71.5999985       6.30253879E-03   3.69746797E-03   1.00000072E-02
   71.7000046       6.30248757E-03   3.69751919E-03   1.00000072E-02
   71.8000031       6.30243681E-03   3.69756995E-03   1.00000072E-02
   71.9000015       6.30238652E-03   3.69762024E-03   1.00000072E-02
   72.0000000       6.30233670E-03   3.69767006E-03   1.00000072E-02
   72.0999985       6.30228734E-03   3.69771966E-03   1.00000072E-02
   72.2000046       6.30223844E-03   3.69776879E-03   1.00000072E-02
   72.3000031       6.30218955E-03   3.69781745E-03   1.00000072E-02
   72.4000015       6.30214112E-03   3.69786564E-03   1.00000072E-02
   72.5000000       6.30209316E-03   3.69791361E-03   1.00000072E-02
   72.5999985       6.30204566E-03   3.69796110E-03   1.00000072E-02
   72.7000046       6.30199863E-03   3.69800813E-03   1.00000072E-02
   72.8000031       6.30195206E-03   3.69805493E-03   1.00000072E-02
   72.9000015       6.30190549E-03   3.69810127E-03   1.00000072E-02
   73.0000000       6.30185939E-03   3.69814713E-03   1.00000063E-02
   73.0999985       6.30181376E-03   3.69819277E-03   1.00000063E-02
   73.2000046       6.30176859E-03   3.69823794E-03   1.00000063E-02
   73.3000031       6.30172389E-03   3.69828288E-03   1.00000072E-02
   73.4000015       6.30167918E-03   3.69832735E-03   1.00000063E-02
   73.5000000       6.30163494E-03   3.69837135E-03   1.00000063E-02
   73.5999985       6.30159117E-03   3.69841512E-03   1.00000063E-02
   73.7000046       6.30154787E-03   3.69845843E-03   1.00000063E-02
   73.8000031       6.30150503E-03   3.69850150E-03   1.00000063E-02
   73.9000015       6.30146218E-03   3.69854411E-03   1.00000063E-02
   74.0000000       6.30141981E-03   3.69858649E-03   1.00000063E-02
   74.0999985       6.30137790E-03   3.69862840E-03   1.00000063E-02
   74.2000046       6.30133646E-03   3.69867007E-03   1.00000063E-02
   74.3000031       6.30129501E-03   3.69871128E-03   1.00000063E-02
   74.4000015       6.30125403E-03   3.69875226E-03   1.00000063E-02
   74.5000000       6.30121352E-03   3.69879277E-03   1.00000063E-02
   74.5999985       6.30117301E-03   3.69883305E-03   1.00000063E-02
   74.7000046       6.30113296E-03   3.69887310E-03   1.00000063E-02
   74.8000031       6.30109338E-03   3.69891268E-03   1.00000063E-02
   74.9000015       6.30105427E-03   3.69895203E-03   1.00000063E-02
   75.0000000       6.30101515E-03   3.69899091E-03   1.00000063E-02
   75.0999985       6.30097650E-03   3.69902956E-03   1.00000063E-02
   75.2000046       6.30093832E-03   3.69906798E-03   1.00000063E-02
   75.3000031       6.30090013E-03   3.69910593E-03   1.00000063E-02
   75.4000015       6.30086241E-03   3.69914365E-03   1.00000063E-02
   75.5000000       6.30082516E-03   3.69918114E-03   1.00000063E-02
   75.5999985       6.30078791E-03   3.69921816E-03   1.00000063E-02
   75.7000046       6.30075112E-03   3.69925494E-03   1.00000063E-02
   75.8000031       6.30071480E-03   3.69929150E-03   1.00000063E-02
   75.9000015       6.30067848E-03   3.69932759E-03   1.00000063E-02
   76.0000000       6.30064262E-03   3.69936344E-03   1.00000063E-02
   76.0999985       6.30060723E-03   3.69939907E-03   1.00000063E-02
   76.2000046       6.30057184E-03   3.69943446E-03   1.00000063E-02
   76.3000031       6.30053692E-03   3.69946938E-03   1.00000063E-02
   76.4000015       6.30050199E-03   3.69950407E-03   1.00000063E-02
   76.5000000       6.30046753E-03   3.69953853E-03   1.00000063E-02
   76.5999985       6.30043354E-03   3.69957276E-03   1.00000063E-02
   76.7000046       6.30039955E-03   3.69960675E-03   1.00000063E-02
   76.8000031       6.30036602E-03   3.69964028E-03   1.00000063E-02
   76.9000015       6.30033249E-03   3.69967357E-03   1.00000063E-02
   77.0000000       6.30029943E-03   3.69970663E-03   1.00000063E-02
   77.0999985       6.30026683E-03   3.69973946E-03   1.00000063E-02
   77.2000046       6.30023424E-03   3.69977206E-03   1.00000063E-02
   77.3000031       6.30020211E-03   3.69980442E-03   1.00000063E-02
   77.4000015       6.30016997E-03   3.69983632E-03   1.00000063E-02
   77.5000000       6.30013831E-03   3.69986799E-03   1.00000063E-02
   77.5999985       6.30010664E-03   3.69989942E-03   1.00000063E-02
   77.7000046       6.30007545E-03   3.69993062E-03   1.00000063E-02
   77.8000031       6.30004471E-03   3.69996158E-03   1.00000063E-02
   77.9000015       6.30001398E-03   3.69999232E-03   1.00000063E-02
   78.0000000       6.29998371E-03   3.70002282E-03   1.00000063E-02
   78.0999985       6.29995344E-03   3.70005309E-03   1.00000063E-02
   78.2000046       6.29992364E-03   3.70008312E-03   1.00000072E-02
   78.3000031       6.29989384E-03   3.70011292E-03   1.00000072E-02
   78.4000015       6.29986450E-03   3.70014226E-03   1.00000072E-02
   78.5000000       6.29983516E-03   3.70017136E-03   1.00000063E-02
   78.5999985       6.29980629E-03   3.70020024E-03   1.00000063E-02
   78.7000046       6.29977742E-03   3.70022887E-03   1.00000063E-02
   78.8000031       6.29974902E-03   3.70025728E-03   1.00000063E-02
   78.9000015       6.29972061E-03   3.70028545E-03   1.00000063E-02
   79.0000000       6.29969267E-03   3.70031339E-03   1.00000063E-02
   79.0999985       6.29966473E-03   3.70034110E-03   1.00000054E-02
   79.2000046       6.29963726E-03   3.70036857E-03   1.00000054E-02
   79.3000031       6.29960978E-03   3.70039581E-03   1.00000054E-02
   79.4000015       6.29958278E-03   3.70042305E-03   1.00000054E-02
   79.5000000       6.29955577E-03   3.70045006E-03   1.00000054E-02
   79.5999985       6.29952922E-03   3.70047684E-03   1.00000063E-02
   79.7000046       6.29950268E-03   3.70050338E-03   1.00000063E-02
   79.8000031       6.29947660E-03   3.70052969E-03   1.00000063E-02
   79.9000015       6.29945053E-03   3.70055577E-03   1.00000063E-02
   80.0000000       6.29942492E-03   3.70058161E-03   1.00000063E-02
   80.0999985       6.29939931E-03   3.70060722E-03   1.00000063E-02
   80.2000046       6.29937369E-03   3.70063260E-03   1.00000063E-02
   80.3000031       6.29934855E-03   3.70065775E-03   1.00000063E-02
   80.4000015       6.29932340E-03   3.70068266E-03   1.00000063E-02
   80.5000000       6.29929872E-03   3.70070734E-03   1.00000063E-02
   80.5999985       6.29927404E-03   3.70073202E-03   1.00000063E-02
   80.7000046       6.29924983E-03   3.70075647E-03   1.00000063E-02
   80.8000031       6.29922561E-03   3.70078068E-03   1.00000063E-02
   80.9000015       6.29920186E-03   3.70080466E-03   1.00000063E-02
   81.0000000       6.29917812E-03   3.70082841E-03   1.00000063E-02
   81.0999985       6.29915437E-03   3.70085193E-03   1.00000063E-02
   81.2000046       6.29913108E-03   3.70087521E-03   1.00000063E-02
   81.3000031       6.29910780E-03   3.70089849E-03   1.00000063E-02
   81.4000015       6.29908498E-03   3.70092154E-03   1.00000063E-02
   81.5000000       6.29906217E-03   3.70094436E-03   1.00000063E-02
   81.5999985       6.29903935E-03   3.70096695E-03   1.00000063E-02
   81.7000046       6.29901700E-03   3.70098930E-03   1.00000063E-02
   81.8000031       6.29899465E-03   3.70101165E-03   1.00000063E-02
   81.9000015       6.29897276E-03   3.70103377E-03   1.00000063E-02
   82.0000000       6.29895087E-03   3.70105566E-03   1.00000063E-02
   82.0999985       6.29892899E-03   3.70107731E-03   1.00000063E-02
   82.2000046       6.29890757E-03   3.70109896E-03   1.00000063E-02
   82.3000031       6.29888615E-03   3.70112038E-03   1.00000063E-02
   82.4000015       6.29886519E-03   3.70114157E-03   1.00000072E-02
   82.5000000       6.29884424E-03   3.70116252E-03   1.00000072E-02
   82.5999985       6.29882328E-03   3.70118348E-03   1.00000072E-02
   82.7000046       6.29880279E-03   3.70120420E-03   1.00000072E-02
   82.8000031       6.29878230E-03   3.70122469E-03   1.00000072E-02
   82.9000015       6.29876181E-03   3.70124495E-03   1.00000072E-02
   83.0000000       6.29874179E-03   3.70126520E-03   1.00000072E-02
   83.0999985       6.29872177E-03   3.70128523E-03   1.00000072E-02
   83.2000046       6.29870174E-03   3.70130502E-03   1.00000072E-02
   83.3000031       6.29868219E-03   3.70132457E-03   1.00000072E-02
   83.4000015       6.29866263E-03   3.70134413E-03   1.00000072E-02
   83.5000000       6.29864307E-03   3.70136346E-03   1.00000063E-02
   83.5999985       6.29862398E-03   3.70138255E-03   1.00000063E-02
   83.7000046       6.29860489E-03   3.70140164E-03   1.00000063E-02
   83.8000031       6.29858579E-03   3.70142050E-03   1.00000063E-02
   83.9000015       6.29856717E-03   3.70143913E-03   1.00000063E-02
   84.0000000       6.29854854E-03   3.70145775E-03   1.00000063E-02
   84.0999985       6.29852992E-03   3.70147615E-03   1.00000063E-02
   84.2000046       6.29851175E-03   3.70149431E-03   1.00000063E-02
   84.3000031       6.29849359E-03   3.70151247E-03   1.00000063E-02
   84.4000015       6.29847543E-03   3.70153040E-03   1.00000054E-02
   84.5000000       6.29845774E-03   3.70154832E-03   1.00000063E-02
   84.5999985       6.29844004E-03   3.70156602E-03   1.00000063E-02
   84.7000046       6.29842235E-03   3.70158348E-03   1.00000054E-02
   84.8000031       6.29840512E-03   3.70160094E-03   1.00000063E-02
   84.9000015       6.29838789E-03   3.70161817E-03   1.00000063E-02
   85.0000000       6.29837066E-03   3.70163517E-03   1.00000054E-02
   85.0999985       6.29835390E-03   3.70165217E-03   1.00000063E-02
   85.2000046       6.29833713E-03   3.70166893E-03   1.00000063E-02
   85.3000031       6.29832037E-03   3.70168569E-03   1.00000063E-02
   85.4000015       6.29830360E-03   3.70170223E-03   1.00000054E-02
   85.5000000       6.29828731E-03   3.70171852E-03   1.00000054E-02
   85.5999985       6.29827101E-03   3.70173482E-03   1.00000054E-02
   85.7000046       6.29825471E-03   3.70175089E-03   1.00000054E-02
   85.8000031       6.29823888E-03   3.70176695E-03   1.00000054E-02
   85.9000015       6.29822304E-03   3.70178279E-03   1.00000054E-02
   86.0000000       6.29820721E-03   3.70179862E-03   1.00000054E-02
   86.0999985       6.29819138E-03   3.70181422E-03   1.00000054E-02
   86.2000046       6.29817601E-03   3.70182982E-03   1.00000054E-02
   86.3000031       6.29816065E-03   3.70184518E-03   1.00000054E-02
   86.4000015       6.29814528E-03   3.70186032E-03   1.00000054E-02
   86.5000000       6.29813038E-03   3.70187545E-03   1.00000054E-02
   86.5999985       6.29811548E-03   3.70189035E-03   1.00000054E-02
   86.7000046       6.29810058E-03   3.70190525E-03   1.00000054E-02
   86.8000031       6.29808567E-03   3.70191992E-03   1.00000054E-02
   86.9000015       6.29807124E-03   3.70193459E-03   1.00000054E-02
   87.0000000       6.29805680E-03   3.70194903E-03   1.00000054E-02
   87.0999985       6.29804237E-03   3.70196346E-03   1.00000054E-02
   87.2000046       6.29802793E-03   3.70197766E-03   1.00000054E-02
   87.3000031       6.29801396E-03   3.70199187E-03   1.00000054E-02
   87.4000015       6.29799999E-03   3.70200584E-03   1.00000054E-02
   87.5000000       6.29798602E-03   3.70201981E-03   1.00000054E-02
   87.5999985       6.29797205E-03   3.70203354E-03   1.00000054E-02
   87.7000046       6.29795855E-03   3.70204728E-03   1.00000054E-02
   87.8000031       6.29794504E-03   3.70206079E-03   1.00000054E-02
   87.9000015       6.29793154E-03   3.70207429E-03   1.00000054E-02
   88.0000000       6.29791804E-03   3.70208756E-03   1.00000054E-02
   88.0999985       6.29790500E-03   3.70210083E-03   1.00000054E-02
   88.2000046       6.29789196E-03   3.70211387E-03   1.00000054E-02
   88.3000031       6.29787892E-03   3.70212691E-03   1.00000054E-02
   88.4000015       6.29786588E-03   3.70213995E-03   1.00000054E-02
   88.5000000       6.29785284E-03   3.70215275E-03   1.00000054E-02
   88.5999985       6.29784027E-03   3.70216556E-03   1.00000054E-02
   88.7000046       6.29782770E-03   3.70217813E-03   1.00000054E-02
   88.8000031       6.29781513E-03   3.70219070E-03   1.00000054E-02
   88.9000015       6.29780255E-03   3.70220304E-03   1.00000054E-02
   89.0000000       6.29779045E-03   3.70221538E-03   1.00000054E-02
   89.0999985       6.29777834E-03   3.70222749E-03   1.00000054E-02
   89.2000046       6.29776623E-03   3.70223960E-03   1.00000054E-02
   89.3000031       6.29775412E-03   3.70225171E-03   1.00000054E-02
   89.4000015       6.29774202E-03   3.70226358E-03   1.00000054E-02
   89.5000000       6.29773038E-03   3.70227545E-03   1.00000054E-02
   89.5999985       6.29771873E-03   3.70228710E-03   1.00000054E-02
   89.7000046       6.29770709E-03   3.70229874E-03   1.00000054E-02
   89.8000031       6.29769545E-03   3.70231015E-03   1.00000054E-02
